ID,abandono_6meses
100486,0
103752,0
103937,0
101744,1
101037,0
103465,0
103718,1
103206,0
102932,0
103179,1
101424,0
103534,0
101680,0
100332,0
103739,0
100086,0
101520,0
101657,0
101410,0
101277,0
101655,0
101753,0
101737,0
101275,0
100408,0
100158,1
100729,0
100851,0
101000,0
101409,0
101824,1
101259,0
100736,0
101903,1
100171,0
101949,0
101371,0
100451,0
101952,0
101721,0
102802,0
103824,1
104042,1
103566,0
104031,0
103381,0
103594,0
103053,0
102297,0
103210,0
103521,0
104099,0
103121,1
103168,0
102526,0
103712,1
102670,0
103556,0
102817,1
102391,0
104145,0
102944,0
103705,0
102682,0
103690,0
104076,0
104094,1
103592,1
102681,0
104049,0
102598,0
104082,0
103544,0
102954,0
101362,0
100255,1
100647,0
101953,0
101339,0
101826,1
100415,0
101170,0
100850,0
101984,0
100419,0
100062,0
100800,1
100353,1
101200,0
101397,0
101820,0
100079,0
100650,0
100634,1
101026,0
101908,0
101472,1
100757,0
100251,0
101474,1
101588,0
101745,0
100847,0
100549,0
101868,1
102121,1
104154,1
102865,0
102313,0
103025,0
103717,0
103229,0
104002,0
103635,1
103688,0
103734,0
103871,0
102712,1
103495,0
103942,0
103213,1
102374,0
102520,0
103779,1
102300,0
102287,0
102535,0
103986,0
100100,0
101631,1
101989,0
101232,0
102438,0
102291,0
100643,0
100287,0
101786,0
100382,0
102650,1
102588,0
103283,0
100737,1
102373,0
102224,0
102565,0
103614,0
101875,0
101457,0
101635,1
101815,0
102666,1
101372,0
101158,0
100858,1
104156,0
103917,1
101400,0
101441,1
100233,1
100830,0
101511,1
100996,0
100054,0
102474,1
103253,1
103539,1
103019,0
100081,1
100165,0
100652,1
101503,0
103069,1
103036,0
102483,0
103847,0
102581,0
100990,0
100836,0
100844,0
103749,0
104151,1
102906,0
102826,0
103140,0
102586,0
100484,1
100700,0
101747,0
101623,0
101803,0
101975,0
102978,0
103281,0
103523,0
102328,0
102707,1
103420,0
104018,1
103170,0
100032,1
101139,0
101886,1
102133,0
101449,0
100172,1
100201,1
103251,0
103965,1
103729,1
103295,0
103394,0
103738,0
102980,0
102773,0
102733,0
103845,1
103864,1
104058,0
101544,0
100945,0
100446,1
101534,0
101998,0
101028,1
101124,0
100936,1
102493,1
102936,0
102963,0
103952,0
103559,0
102632,0
103217,1
102543,1
103532,0
102734,0
103359,1
101113,1
101011,1
101012,0
101914,0
101798,0
100159,0
100124,0
100943,0
101187,0
101881,0
103227,1
103772,0
103627,0
102334,1
102955,0
102991,0
103435,0
100821,1
100722,0
101814,0
100924,0
103157,0
103216,0
100559,0
103294,0
101591,1
100607,1
100225,1
100709,0
102396,0
102758,0
100816,1
103280,0
102253,1
104090,1
101957,0
100450,0
102992,0
101669,0
102730,0
103611,0
103570,0
102638,0
103888,0
102999,0
101983,0
101967,0
100301,0
102836,0
103248,0
102510,0
104077,1
100793,1
100035,0
100367,0
100991,0
101966,0
104147,0
103698,0
103741,0
103340,0
100033,0
103388,0
103296,0
101446,1
100808,1
101394,0
100641,0
100529,1
101272,1
102788,0
102858,0
100907,0
100598,0
101842,0
103261,0
103859,1
103768,0
102846,0
103836,0
102330,1
101801,0
101765,1
103517,1
103761,1
100949,0
102104,1
100375,0
103520,1
102205,0
102956,0
102910,1
101546,0
103707,0
103953,1
103374,0
101055,1
101297,0
101396,0
100819,0
101819,1
101096,1
103582,0
103928,1
102883,0
103608,0
100494,0
100128,0
100676,0
100708,0
101125,0
102541,0
103546,0
103844,1
103603,0
102897,0
103313,0
103745,0
103347,0
103969,0
102528,0
103721,0
101888,1
102619,1
103861,0
102499,0
103192,0
101726,0
102834,0
103547,1
103398,0
101473,0
103232,0
102243,1
103480,0
101102,0
101702,0
102931,0
101864,0
102995,0
102199,0
100637,1
101129,0
100053,0
101666,0
101466,1
100480,1
103092,0
102281,1
103264,0
102559,0
103645,1
103114,0
103628,0
102425,1
100071,0
101207,0
101046,0
101304,0
100492,1
101352,1
100003,0
101960,0
101210,1
100405,0
100057,1
103369,0
102587,0
103126,0
102569,0
102854,0
102434,0
103878,0
104053,0
102765,0
102318,0
100085,0
100187,0
101013,0
100638,0
101611,0
100655,0
102051,1
101357,0
103095,0
103277,0
103590,0
103029,0
103052,1
102314,1
102757,0
104085,0
101276,0
100503,1
101724,0
100092,0
100784,0
100330,1
101863,1
101197,0
100448,1
100501,1
103545,1
103113,0
102845,0
103034,0
102229,0
102985,0
103119,1
103801,0
100351,0
101010,1
100197,1
102772,0
102401,0
103267,1
103704,1
101315,0
100050,0
101448,1
101958,0
101385,0
101201,0
100308,0
100265,0
101354,1
101997,0
102111,1
101081,0
102789,0
102891,0
102671,0
103376,0
102971,0
103439,0
103580,0
102320,0
103834,0
101874,1
101565,0
100270,0
100474,0
100210,0
100278,0
100515,0
103879,1
103010,0
102390,0
102786,0
104029,1
101568,0
101242,0
101370,0
102125,1
100933,0
100221,1
101832,0
102430,0
103322,0
103885,0
102455,0
102361,0
103841,1
103817,0
101791,0
101350,0
100498,0
100216,1
101613,1
100760,0
101287,0
100766,0
100758,1
101407,0
103482,0
102722,0
102614,0
103265,0
103410,0
103188,0
102853,1
103455,1
103872,1
102916,0
101711,0
101003,0
101716,0
101118,1
102498,0
103432,1
102609,0
102266,0
102521,0
100521,0
100748,0
104001,1
103266,0
101681,0
103686,0
100058,0
101741,1
102105,1
101005,1
104168,1
103468,1
103080,0
103764,1
101383,0
102293,0
101313,0
101859,0
101361,0
100051,0
102467,0
102690,0
102547,0
100934,1
101885,1
100162,0
102198,1
102784,0
104112,1
103509,1
103792,0
103293,0
102305,1
100893,0
100900,0
103511,1
103271,1
103691,0
100376,0
102669,0
100181,1
102484,0
104166,0
103990,1
102466,1
102578,0
103702,0
103578,1
100519,1
102706,0
101020,1
101947,0
102882,0
101934,0
101910,0
103808,1
102710,0
100531,0
100754,0
102860,0
101425,0
101586,0
101700,0
101994,0
100968,1
100166,0
100443,1
101056,1
100588,0
102076,1
104055,0
104033,1
102855,0
103440,0
103424,1
103689,0
102893,0
103956,1
104012,1
103924,1
102905,0
103793,0
101901,1
101660,0
101018,0
103254,0
102869,0
100978,0
101746,0
100318,0
101237,0
100191,0
103667,0
102525,0
102899,0
103101,0
100721,0
101730,1
101100,0
100156,0
100834,0
103767,0
102317,0
103890,0
103923,0
100047,0
101652,1
100889,0
102115,1
102959,0
103470,0
103200,1
100245,0
103275,0
103902,0
100133,0
101323,0
101263,0
101715,0
102996,0
102560,0
100719,0
100135,0
100860,0
100236,0
100473,0
101834,0
100547,0
100703,0
101915,0
100826,0
100583,0
100461,0
100336,0
100691,0
101559,0
100866,0
101521,0
100657,0
101542,0
100410,0
100601,0
101510,0
100957,0
100843,1
101843,0
100822,1
101713,0
101728,0
100543,0
101825,0
100953,0
100982,0
100374,0
100904,0
100456,0
101447,0
101291,0
101179,0
101072,0
101494,0
101877,0
101985,1
100298,0
100627,0
100271,0
100453,1
101948,0
101206,0
101471,1
101810,0
101312,0
100014,0
101128,0
101455,0
101614,0
100000,0
100345,0
100985,0
101905,0
101381,0
100380,0
100358,0
101403,0
101579,0
100776,1
101427,0
101074,0
101727,0
101423,0
100523,1
100541,1
101413,0
100563,0
101508,0
100214,0
100147,0
100554,0
102448,1
104142,0
103918,0
103957,0
103141,0
102676,0
102835,0
102873,0
104025,0
102580,0
104143,1
102469,0
102406,0
102686,0
102444,0
102404,0
103462,0
102557,0
102947,0
103703,0
102843,0
103070,0
103129,0
103155,0
102214,0
103936,0
102760,0
103288,0
103427,0
102494,0
104063,0
102271,0
102577,0
103441,1
103128,0
103413,0
103661,0
102887,0
102830,1
103062,0
104043,0
102840,0
104120,1
103785,0
102618,0
102642,0
102475,0
102735,0
102322,0
103488,0
102452,0
103240,0
102250,0
102460,0
103041,0
102246,0
102800,0
103004,0
103162,0
103214,0
103428,0
102919,0
102622,0
103586,0
103049,0
103819,1
103714,0
102319,0
100015,0
101920,0
100226,0
100770,0
100995,0
100785,0
100478,0
100371,0
101768,0
101734,0
100116,0
100356,0
100678,0
101337,0
101221,0
101464,0
101108,0
101618,1
101796,0
101996,0
100460,0
102143,1
100606,0
102139,0
100528,0
100196,0
100875,0
100125,0
100552,0
100778,0
100435,0
101429,0
101596,0
101619,0
100020,0
100871,0
100339,0
100211,0
101303,0
100886,0
100202,0
100972,0
101438,0
101190,0
101963,1
101833,0
102094,1
100095,0
100813,0
100104,0
102012,1
100987,0
100692,0
101256,1
102020,0
100768,0
101580,0
101433,0
102075,1
102142,1
101296,0
100347,0
101340,0
101398,0
101141,0
101364,1
102149,1
101233,1
100828,0
100919,0
101115,0
100920,0
101887,0
100421,0
100249,1
101841,0
101851,0
100704,0
102153,1
101288,1
100073,0
101369,0
101748,0
100739,0
101592,0
101135,0
102098,1
101662,0
101972,0
102147,1
101341,0
100310,0
100455,0
101704,0
102117,0
100938,0
100317,0
101918,0
101684,0
100818,0
101240,0
100632,0
102057,1
102574,0
104124,0
103068,0
103327,1
102806,0
103643,0
102617,0
103386,0
103519,0
102649,0
102766,0
102529,0
104006,0
103051,0
103508,0
102495,0
103762,0
102997,0
103657,0
102604,0
102193,0
102204,0
103225,0
102616,0
103412,0
102371,0
102454,0
103430,0
103401,1
103735,0
104066,1
103700,0
103150,0
103453,0
102409,0
103536,0
102938,0
102416,0
103061,0
102713,0
103934,0
103658,0
102538,0
103079,0
103335,0
103224,0
102257,0
102857,0
103181,0
102935,0
103930,0
104038,0
102216,0
104034,0
104129,1
102633,0
102940,0
103027,0
103490,0
102273,0
103581,0
102960,0
102264,0
103631,0
102380,0
102333,0
102269,0
103652,1
102961,0
103368,0
103024,0
104105,0
102462,0
103940,0
102277,0
102738,0
103345,0
103518,0
103766,0
103571,0
103541,0
103238,0
102797,0
103802,0
102600,0
103710,1
100445,0
101590,0
101787,0
100064,0
102719,0
102242,0
102721,1
102977,0
103112,0
102527,0
103948,0
103377,0
102907,0
102215,0
100277,0
100796,0
100775,1
100789,0
102571,0
102311,0
102433,1
103633,0
100319,0
101879,0
100635,0
102004,1
101861,0
102376,0
102866,0
102516,0
103306,0
104072,0
103073,0
102930,0
100817,0
100370,0
100282,0
101838,0
100765,0
100984,1
103249,0
103230,0
103972,0
103269,0
101999,1
100208,0
100155,0
100712,0
102465,1
103892,0
102270,0
104172,0
103654,0
103354,0
102451,0
101976,0
101651,0
100509,0
100801,1
100264,0
101086,0
100389,0
100802,0
101463,0
103127,0
103237,0
103447,0
103370,0
100786,0
101723,0
101075,0
100815,1
101911,0
100663,0
104009,0
103731,0
102176,0
103697,0
102335,0
102729,0
100105,0
102763,0
103044,0
100524,0
101543,0
100574,0
100090,0
101412,1
101600,0
101186,0
104159,1
104132,1
102696,0
103970,0
102562,0
103259,0
103117,0
103123,1
103290,1
101685,0
101329,1
101644,0
102017,0
101326,0
100517,0
100097,0
100395,0
101816,0
101311,0
102055,1
102948,0
103875,0
102613,0
103109,0
103191,0
103047,0
103773,0
102488,0
100489,0
100061,1
101830,0
101229,0
102126,1
100727,1
101487,0
101649,0
100036,0
100811,0
100039,0
101663,0
101811,0
102040,1
101164,0
101253,0
104068,0
103239,0
103554,0
102377,0
103527,0
102230,0
103298,0
102810,0
100772,0
101802,0
101283,0
101942,0
101763,0
100396,0
101042,0
100083,0
101519,0
101462,0
100418,0
100566,0
100536,0
100558,0
104046,0
104065,1
102362,0
103742,1
103409,0
104067,0
102395,0
103994,0
103574,0
103668,1
102228,0
102471,0
103194,0
103097,0
102767,0
103826,0
102603,0
101477,1
101530,0
100449,0
100068,0
101927,0
100905,0
101006,0
102148,1
101992,1
100044,0
102007,1
101399,0
102161,0
100025,0
100457,0
100260,0
101280,0
101331,0
101057,0
102001,0
102102,0
101779,0
102169,1
102656,0
102607,0
104039,0
103045,0
102184,0
103481,0
103884,0
102185,0
103852,0
102478,0
102974,0
102716,0
102388,0
102728,0
103400,0
102576,0
102658,0
100896,1
100883,0
100825,0
102052,1
101625,1
100447,0
101670,0
101895,1
101571,1
102151,1
100115,0
101198,0
102135,1
103612,0
104141,1
102820,0
102884,0
103161,0
102726,0
102644,0
104097,0
102630,0
102564,0
102965,1
102981,0
100780,0
100008,0
100764,0
100154,0
101384,0
100869,0
100975,0
100931,1
102130,1
101538,0
100333,0
100289,0
103569,0
104081,0
103842,1
102850,0
103638,0
102353,0
102491,1
102477,1
102689,0
102365,0
100404,0
101091,0
100881,0
102038,1
101085,1
102794,0
103330,0
102702,0
102657,0
101290,0
102082,1
102114,1
103622,0
104020,0
101376,0
100864,0
100653,1
102445,0
103026,0
104108,0
101390,0
102083,1
101566,0
103724,0
103302,0
102235,0
102553,0
103087,0
102248,0
103146,1
103360,1
102213,0
102443,0
100879,0
101021,0
100207,0
100571,0
101205,0
101677,0
100579,0
101279,0
101638,0
100111,0
102039,0
102036,1
103382,1
102775,0
101145,0
101435,0
100686,0
101228,0
101267,1
100533,0
102752,0
103840,0
102903,0
103158,0
104035,0
103665,0
104167,0
102693,0
101667,0
102074,1
100605,0
104157,0
102904,0
104015,0
100440,1
102412,0
103221,0
101152,0
101605,0
102053,1
103063,0
102941,0
100675,0
100170,0
101795,0
101252,0
103711,0
103572,1
102472,0
104040,1
102809,0
103589,0
103175,0
101961,1
100063,0
101284,0
101063,0
100331,0
103927,0
102394,0
103807,0
102641,0
100096,1
102089,1
104062,0
103043,0
102446,0
102975,0
102951,0
101172,1
100895,0
102073,1
101451,0
101104,0
100263,0
100122,0
102181,0
102759,0
103308,0
102688,0
100005,0
100320,0
100259,0
100993,0
100693,1
100603,0
102303,0
103796,0
103014,0
104144,0
103463,0
102550,1
103500,0
103501,0
102739,0
100740,0
100829,0
101188,0
100019,0
100631,0
100794,0
100538,0
101044,0
102457,0
103433,0
103130,0
102795,0
103108,0
100386,1
100520,0
101163,0
100555,0
101674,0
100223,0
101602,0
